Alias,SubmissionTime,LapCount,AvgLapTime,BestLapTime,TotalLapTime,AvgResets,CollisionCount,OffTrackCount,ResetCount,SubmissionCount,Rank,LeaderboardSubmissionStatusType,RankingScore,UserId,TeamName
wvueagle,1602523396073,3,112844,103320,338534,9.666666666666666,0,29,29,5,926,SUCCESS,338534,wypqBds0S2--khU6GZqFHw,
MattE001,1602674718711,3,112952,105908,338856,4.333333333333333,0,13,13,1,927,SUCCESS,338856,EqTG9t_2RDCZqVerGAvShg,
charles-leclerc,1603997680533,3,113148,105463,339445,1.6666666666666667,0,5,5,1,928,SUCCESS,339445,evhnzsa4Qp-YeIpAYk7_Tw,DeepRacer-SimApp
blitz-wynk-racer,1603913907822,3,113190,96519,339572,14.0,0,42,42,4,929,SUCCESS,339572,D0D7PR2zRaalwMSvwxV4Fg,
DeLoren01,1602467987816,3,113220,109334,339660,6.333333333333333,0,19,19,1,930,SUCCESS,339660,l4ZA4dKfTyi3izitzWObuQ,
Candy-Man,1604086949589,3,113267,106105,339803,4.0,0,12,12,1,931,SUCCESS,339803,q72XLdDcTH26j9E_lBVe0Q,
Ramesh-e446943,1602523258503,3,113306,103882,339920,4.333333333333333,0,13,13,2,932,SUCCESS,339920,JgY7dMFHT26jVddC-G7EcA,
DesmoMike,1603283259125,3,113352,103172,340058,2.6666666666666665,0,8,8,2,933,SUCCESS,340058,B68iFDyTSs-PZ75VEdteDw,
IshaanKrishna-19042020,1602917253444,3,113404,111590,340213,2.0,0,6,6,5,934,SUCCESS,340213,U7hum2PfTCyKLr7bTxCT9g,
ADS,1603987499955,3,113734,97406,341202,12.0,0,36,36,3,935,SUCCESS,341202,Ri260_CDQdCuuujUZJ5shA,
Group72,1602157747867,3,113745,106051,341237,3.0,0,9,9,10,936,SUCCESS,341237,UT7L1L0aShGJDsbFvHArPw,
carpins,1602595546125,3,113887,111209,341663,1.6666666666666667,0,5,5,1,937,SUCCESS,341663,ZXjQdOFgS-KsUKgQq1PfuA,
highspeed-duojiaodu,1603292316682,3,114201,105005,342605,2.6666666666666665,0,7,8,1,938,SUCCESS,342605,1p-6RQSbT3C6Y_Zko8Om7w,
Group103,1601978186876,3,114366,105631,343098,3.3333333333333335,0,10,10,5,939,SUCCESS,343098,Ts-XAFuuRHuom0am2y7X4A,
Group52,1602065728938,3,114401,108346,343203,15.0,0,45,45,12,940,SUCCESS,343203,zfiFxAhxQH6oUJjmaA6wBw,
VatsanMadabushi,1603135183584,3,114567,113092,343703,0.3333333333333333,0,1,1,3,941,SUCCESS,343703,jvz5uGKQQEOqvPsy8E7b9w,
Monish,1603554683832,3,114617,104676,343851,4.666666666666667,0,14,14,1,942,SUCCESS,343851,jES3iFVeRgWkpOAOo5LfpA,
gargj,1603122009492,3,114715,106945,344145,4.666666666666667,0,14,14,6,943,SUCCESS,344145,dRwzxP6eRu2C5t6SQrtO7Q,
Hawaa-Hawaii,1603918140139,3,114732,111328,344198,12.333333333333334,0,37,37,6,944,SUCCESS,344198,D40pHu1CSMSy9c0jZyuP1A,
diyw,1602711902776,3,114772,111193,344317,8.0,0,24,24,1,945,SUCCESS,344317,GyxM2gzcSp2LweR8dTv3yw,
heqi,1603791200192,3,114898,109680,344696,5.0,0,15,15,2,946,SUCCESS,344696,_JRcGnL2Sy2nAA5OQagaAQ,
uhidkthisisatest,1602286639776,3,114914,107531,344742,4.0,0,12,12,6,947,SUCCESS,344742,Mi-irbvMTdeImRyRL3V6cA,
eugenekamraceroct2020,1603167077943,3,114952,102398,344856,6.0,0,18,18,5,948,SUCCESS,344856,2pVbRxbWS-i4WpYISfBBMQ,
ACN-Model-Tim,1603760984677,3,114994,111278,344982,2.6666666666666665,0,8,8,1,949,SUCCESS,344982,MVFAcvRURsenPdQR9zrD9A,
FormulaAvocado,1602969024489,3,115007,110514,345023,5.333333333333333,0,16,16,2,950,SUCCESS,345023,PEyE0nMVSf6NGOVLRY2TAA,
TESLA,1603484718185,3,115009,101010,345027,4.666666666666667,0,14,14,2,951,SUCCESS,345027,HnXm2rlNRcSCPjLzag9XQw,
RoboCalvin,1602875710624,3,115086,111806,345259,5.666666666666667,0,17,17,1,952,SUCCESS,345259,00e187d41fff4dc08d1bew,
Team1-Madhu,1602065911804,3,115116,86206,345350,13.333333333333334,0,40,40,1,953,SUCCESS,345350,K9VLVY5MSiuimmbDNkMS1Q,
ghostRider,1603884407760,3,115183,104907,345551,8.0,0,24,24,3,954,SUCCESS,345551,NKVRZH6WSDCwLLhOjq1Zhw,
AWSModel04,1603442346672,3,115214,107169,345642,4.666666666666667,0,13,14,2,955,SUCCESS,345642,HwMp-c-fR5WbwW8-AlAR4A,
Mash,1603207814225,3,115328,108602,345986,2.0,0,6,6,1,956,SUCCESS,345986,rzDsSWBgRaCgN_iEZHodng,
xiaoxdTest,1602114155097,3,115380,110365,346142,2.0,0,6,6,1,957,SUCCESS,346142,yqMQ8r_TQaeBOACOWIYdjg,
TuhiT1,1603665366400,3,115418,107060,346254,4.666666666666667,0,13,14,1,958,SUCCESS,346254,e-Acr2mIR62IcLrgioBt2w,
kutchmobile,1602278447241,3,115576,105647,346728,2.0,0,6,6,5,959,SUCCESS,346728,dOhY4dT7T9uOpcTGQmnkXw,
smritib,1603289395714,3,115598,108930,346796,3.6666666666666665,0,10,11,1,960,SUCCESS,346796,ul2uG0B8TESAuyfn17PrOQ,
GNW-Racer,1602474749381,3,115804,106950,347414,12.333333333333334,0,37,37,3,961,SUCCESS,347414,jwRe1QkMQa-447Knhs6rkw,
Group85,1602060215765,3,115808,99606,347424,11.0,0,33,33,3,962,SUCCESS,347424,8YA9zFAfSEeK1AqbLIeaiw,
Juli032,1603378419185,3,115836,107309,347509,4.666666666666667,0,14,14,2,963,SUCCESS,347509,BLS1FrQuQfmqqQCnsHgpFw,
AG007,1603640333066,3,115965,111228,347896,4.333333333333333,0,13,13,18,964,SUCCESS,347896,_LXMj47xRNe-XW2fInF8cg,
AmosisTech-F1gt,1602803746614,3,116109,112462,348328,4.0,0,12,12,4,965,SUCCESS,348328,W8II0yQwTGO5k9aOWZb8BA,
CrashingIt,1603048938147,3,116117,94438,348353,15.0,0,45,45,1,966,SUCCESS,348353,9skdKDfvTy2eVX5oSOvfXw,
DavidGmz,1603177246227,3,116207,110211,348623,3.3333333333333335,0,10,10,1,967,SUCCESS,348623,xatUw9IzSZ-6HqPD0Y57Wg,
yuanq,1602571090896,3,116234,100001,348704,16.0,0,48,48,8,968,SUCCESS,348704,HSE6csaaSWKLK8mxVNLQ6Q,
BaadalSuperRacer20,1602154166609,3,116264,109071,348793,4.333333333333333,0,13,13,3,969,SUCCESS,348793,63-OmISRQIe0MBrUrjBFDQ,
Breathless,1601529606606,3,116325,102737,348977,13.333333333333334,0,40,40,3,970,SUCCESS,348977,EXeDdVjAQPCG_mylvHQ19Q,
Nurul,1603714682083,3,116435,114357,349306,7.666666666666667,0,23,23,3,971,SUCCESS,349306,7kzcd61wQKu723K16G_8IA,
Janneman,1601538571203,3,116442,99393,349328,3.6666666666666665,0,11,11,3,972,SUCCESS,349328,NcEb2TmdTYyDGaQ3se_D5A,
SlowAnSteady,1603365490118,3,116546,101662,349640,6.666666666666667,0,20,20,1,973,SUCCESS,349640,1qmufueMT6-yDptZHNLj0g,
Kabirdas-ForceOne,1602498044667,3,116599,107878,349797,5.0,0,15,15,5,974,SUCCESS,349797,fxKtjrXhTY6QZaJSyh0zsg,
reinventtruck,1602764959309,3,116865,109943,350596,6.0,0,18,18,1,975,SUCCESS,350596,0ofc1bjgSv-mjiylCFijpg,
pg,1602612276141,3,116954,111012,350863,2.3333333333333335,0,7,7,1,976,SUCCESS,350863,qf8wpDwwTdWv4VtcvakZdA,
The-Race-Crafters,1602180581680,3,117019,105013,351058,14.0,0,42,42,7,977,SUCCESS,351058,tGxCi0dRSryZ6I6TXDiNDw,
Explorer-Cruz,1603446806600,3,117192,109536,351577,4.333333333333333,0,13,13,3,978,SUCCESS,351577,6Jq4-3qLT9yntUYF6cgfaw,
Group68,1603235083066,3,117312,107457,351938,5.666666666666667,0,17,17,12,979,SUCCESS,351938,80s_VQqhR_6gVGxMc__bzg,
avnishmishra,1603267431885,3,117313,99472,351939,4.666666666666667,0,14,14,4,980,SUCCESS,351939,V__Go0DAQruoHDlW4Azx3Q,
Group28-Alonso,1603106941856,3,117419,105327,352259,6.0,0,18,18,1,981,SUCCESS,352259,OCtKEvWcTnyDdPStyjRfPw,
rEVOlutions,1602791329254,3,117549,99942,352648,16.0,0,47,48,3,982,SUCCESS,352648,02VHYUxeTx-6FG9WL9JoIA,
christopher-henschke,1603687631843,3,117559,113855,352677,5.0,0,15,15,1,983,SUCCESS,352677,FFRi3VSYR9GvcbkeZaQdTw,
HAsharma2020,1603360793931,3,117600,111737,352801,16.0,0,48,48,2,984,SUCCESS,352801,Xb8M9Tj2Qa-EwmcE1C_xYQ,
mymodel,1603868460731,3,117612,109032,352837,1.6666666666666667,0,5,5,2,985,SUCCESS,352837,uBCczrUNQIKZS6d3E54ISw,
Group32-Vamp2020ASHR,1603351630515,3,117784,107541,353353,15.0,0,45,45,1,986,SUCCESS,353353,jvhGy1deRNiX0L_DMzzLLA,
AlexBoston,1604085595545,3,117894,111474,353684,5.666666666666667,0,17,17,4,987,SUCCESS,353684,TpxfivNCTXKtpsAeYhdOZA,
meemeeling-DBS,1602564270105,3,118043,110405,354130,6.333333333333333,0,18,19,1,988,SUCCESS,354130,kA6yiwtAQn2iHXMSXmRRFQ,
Ivar,1604167153560,3,118059,115253,354177,3.3333333333333335,0,10,10,1,989,SUCCESS,354177,Kpd1qrsFT9eaGzVOy6iLiA,
Vikas-Model-1,1603543449168,3,118121,111723,354365,8.333333333333334,0,25,25,2,990,SUCCESS,354365,Rb33hnynTUKETa7gWhtNTw,
RacerTLH,1602604526324,3,118377,108335,355133,5.333333333333333,0,16,16,1,991,SUCCESS,355133,qDC5ae-UQhCmh_2G4l8Ztw,
TridentRacer,1601636994064,3,118481,112728,355445,14.0,0,42,42,4,992,SUCCESS,355445,ohKXpxTBQFy63hEAH9Ra-Q,
soumyadeep414135,1602728996056,3,118498,112042,355495,14.333333333333334,0,43,43,1,993,SUCCESS,355495,gxYqCZgcTICD0u0zIQ5wLw,
LoneRanger,1603994276834,3,118638,113743,355916,7.0,0,21,21,1,994,SUCCESS,355916,32q_1UTAR52aKOxf1wj7nA,
error,1602117899070,3,118639,106728,355918,14.333333333333334,0,43,43,6,995,SUCCESS,355918,eWOPZnp0Rpu6l3KUGpEVmw,
Dushyantt-HorsePower,1603834856167,3,118674,108408,356024,2.0,0,6,6,2,996,SUCCESS,356024,9BK8s8lDTYWAwwQ_IhnAqw,
noobDev,1601938477213,3,118711,108994,356133,3.6666666666666665,0,11,11,4,997,SUCCESS,356133,Z6q5WaTxTYeAVCSesAuCiA,
Group14,1601969963052,3,118812,113169,356438,6.333333333333333,0,19,19,1,998,SUCCESS,356438,jMIiVNDKREaghXTOeCd-Bg,
Mattics-Run,1603395810149,3,118861,105519,356584,6.333333333333333,0,19,19,3,999,SUCCESS,356584,SG4udpr7TwqQEw5mJWiVGQ,
LyonRacing,1601695834851,3,118884,117656,356654,14.0,0,42,42,4,1000,SUCCESS,356654,WUMPWeBjTPC0s85rmWZJJA,
Deepan,1603713197435,3,118940,104673,356821,5.0,0,15,15,3,1001,SUCCESS,356821,tNivLssFTnqsP4g08uCnEA,
-00Arpit00-,1604084334554,3,118948,107730,356846,14.0,0,42,42,1,1002,SUCCESS,356846,80TY7QeoSnmURtexKhRxYA,
kazuki,1602767836492,3,118951,110662,356854,2.0,0,6,6,2,1003,SUCCESS,356854,Cfu6TACiRe6JQmVhwvl_wQ,
TWMyers,1603479018112,3,119162,113350,357488,5.0,0,15,15,1,1004,SUCCESS,357488,WYpbWxxxQlurXRZ8oPdCxg,
Shaun-159,1604077721721,3,119480,116502,358441,6.333333333333333,0,19,19,2,1005,SUCCESS,358441,4qgD6zD3ST2mtGjxcMrTjg,
1510-ds-hia-knight-riders,1602733192927,3,119518,118521,358554,7.666666666666667,0,23,23,3,1006,SUCCESS,358554,6OnffD7ERquWrS1h7P-4uA,
TheFabulousAbney,1603395127860,3,119991,101673,359974,6.0,0,18,18,1,1007,SUCCESS,359974,IXUK49tpQSub6Hh37QPwdw,
Group95MayurDRL1,1602131652355,3,120022,110668,360066,14.666666666666666,0,44,44,3,1008,SUCCESS,360066,5d9XmiSGQfCildPSdGoPVw,
JPMC-HYD-SpeedSters,1603126408783,3,120209,116864,360629,16.666666666666668,0,50,50,133,1009,SUCCESS,360629,6fdcVCAkQtCCsyHEO0LNiA,JPMorgan Chase
groupabc-test,1601967757232,3,120253,108671,360761,11.333333333333334,0,34,34,1,1010,SUCCESS,360761,0trdnKWIRbyoBhf5eljiyg,
DigiRacer,1603987223364,3,120278,113974,360836,4.0,0,12,12,1,1011,SUCCESS,360836,dTxVfXhHTfqNJ0xcr1k-0Q,
COO,1603359844207,3,120386,104058,361160,13.0,0,39,39,10,1012,SUCCESS,361160,NEh5IMtdSb6QbaU0d4b66w,
RJKSDeepRacer,1603828126190,3,120618,115068,361855,13.0,0,39,39,2,1013,SUCCESS,361855,mmNXyNBJSdeNjsSBf16M6g,
JPMC-JC-Falcon,1602744832665,3,120662,111071,361988,17.666666666666668,0,53,53,4,1014,SUCCESS,361988,qc7OJpyiQMiAKhSLS39utQ,
Shanks-Acc,1603734887486,3,120725,109725,362175,2.3333333333333335,0,7,7,1,1015,SUCCESS,362175,JLv1Xk5aRvuq-hRmzZWRsA,
Honeywellrajbharathioutlookcom,1603147949313,3,120747,103908,362241,15.0,0,45,45,2,1016,SUCCESS,362241,usvWisLRQfyQtKYTpZpAmg,
Racingmodel1123,1602244246691,3,120748,117718,362244,6.666666666666667,0,20,20,3,1017,SUCCESS,362244,W1KBQXjbRUChM0wF77gbMQ,
Anthomas5,1603813753009,3,120837,101885,362511,2.0,0,6,6,3,1018,SUCCESS,362511,tpjXt2WQTLOFeFsUnO_xgg,
shubham,1603177482802,3,120845,109992,362537,14.0,0,42,42,1,1019,SUCCESS,362537,9qDO9SOYSVurQIjs2tizmQ,
TonyKim,1601603060894,3,120944,112125,362832,2.6666666666666665,0,8,8,1,1020,SUCCESS,362832,yLiSlqkUSRaQk8OUFz8MLA,
gwqualifier1,1603242907556,3,120972,111004,362916,6.0,0,18,18,1,1021,SUCCESS,362916,-ETl8vqPQt-tNB86pC1VFg,
Pheonix,1602480854482,3,121015,115836,363046,15.0,0,45,45,6,1022,SUCCESS,363046,pWPx6f2uTHSfxt0x99eXbg,
CalcroftModel,1602345528143,3,121029,106594,363089,5.333333333333333,0,16,16,1,1023,SUCCESS,363089,jWhNLZjLRe-rPm5MITDuCQ,
Group45,1601969594442,3,121041,115866,363124,3.0,0,9,9,1,1024,SUCCESS,363124,AvXbBYL-QvSgFe32XSlCrA,
MUCaelSchuhGRADer,1602770882836,3,121053,111805,363161,2.3333333333333335,0,7,7,2,1025,SUCCESS,363161,P2Mmf-laSLqfnfmQFP0ktg,
cyberpavan,1602987367364,3,121768,104733,365306,3.3333333333333335,0,10,10,2,1026,SUCCESS,365306,VKmv3wCkRV2AOMFbfvFS0g,
kyuseok,1602900407579,3,121944,114443,365833,8.333333333333334,0,25,25,2,1027,SUCCESS,365833,3k-HL7qkSY23bBExo2xHpg,
HeadOverWheels,1601910171752,3,121976,116454,365929,3.0,0,9,9,7,1028,SUCCESS,365929,9DiQwSVtRVKbigry3uR6Mw,
AlexOUKS,1603745543274,3,122164,113599,366492,5.333333333333333,0,16,16,1,1029,SUCCESS,366492,rKJIflxLSd65BO8UtUdXFQ,
100,1602142032829,3,122207,121234,366621,1.0,0,3,3,2,1030,SUCCESS,366621,6XFVxMsNTZelsYQ-FOoG1w,
DeepracerFirstModel,1603398188645,3,122315,112447,366947,1.6666666666666667,0,5,5,3,1031,SUCCESS,366947,RUNdCsUqTe2EAWEp8sAFYg,
Andrea,1602280844500,3,122384,118326,367152,4.333333333333333,0,13,13,1,1032,SUCCESS,367152,tN4d4I1GQLSCg3Tnmu6V1g,
tig,1602557565783,3,122440,112947,367320,2.3333333333333335,0,7,7,3,1033,SUCCESS,367320,IdeYtfanRxScCHaj2Q-MaA,
alex-molyneux,1601636609380,3,122715,103831,368145,4.666666666666667,0,14,14,2,1034,SUCCESS,368145,rboi1bFXSnqRvwnZwxuVHg,
baneling-101,1602652356566,3,122750,118737,368252,15.666666666666666,0,47,47,1,1035,SUCCESS,368252,_onmfB8uQW2xPje3r5aMxg,
Pradeep,1603905087551,3,122914,115190,368742,1.3333333333333333,0,4,4,7,1036,SUCCESS,368742,7QExeITsSRW_h72JgsP1kg,
juliannaharwood,1604077069519,3,123080,110402,369242,8.666666666666666,0,26,26,5,1037,SUCCESS,369242,_6Vo-ftLSeCx9BHpOmPvDA,
group87,1601972432696,3,123152,111668,369456,7.666666666666667,0,23,23,3,1038,SUCCESS,369456,ibEKlHDtQmO8IRVJ1i-itg,
AaaRacer1,1603812498689,3,123317,118679,369951,17.666666666666668,0,53,53,3,1039,SUCCESS,369951,RRLwWMSYQeuDe4-G6uJE5A,
Group61,1601971459946,3,123387,121164,370163,8.333333333333334,0,25,25,2,1040,SUCCESS,370163,em3ASIOUR-augQM4_vI8OQ,
acc-deepracer,1603441411035,3,123401,114707,370204,4.0,0,12,12,1,1041,SUCCESS,370204,CEhmpPRnTOSNpGsLnkbUZQ,
RheaLucas-Globe,1603172943659,3,123436,110139,370310,14.333333333333334,0,43,43,8,1042,SUCCESS,370310,836f6dfd1e8e4653b94b7Q,
Maniacinthemaking,1602002666413,3,123455,119465,370367,0.0,0,0,0,1,1043,SUCCESS,370367,tGGNqWWVQDqo-rDyc8gvgQ,
TestModel1298,1603464001015,3,123462,115255,370388,7.666666666666667,0,23,23,5,1044,SUCCESS,370388,y2c9g2E1Q7ae3a3NarfIEA,
Group32,1602160974614,3,123586,108802,370760,14.333333333333334,0,43,43,5,1045,SUCCESS,370760,mu9QvOlPTmGWXFUoMSU13Q,
kurthgtfdkhvjh,1603057085180,3,123685,111898,371055,5.333333333333333,0,16,16,1,1046,SUCCESS,371055,z3ORqmw5T_yNYVPB9ceg0g,
rn-gokul,1603910422950,3,123744,101868,371232,6.666666666666667,0,20,20,5,1047,SUCCESS,371232,zfqoXNWpRZOz8HTaxLoUeA,
Group93-MisterBahu,1603107045153,3,123798,103265,371396,16.666666666666668,0,50,50,1,1048,SUCCESS,371396,xU7RioYhQDi2ljXhgPg0pA,
Coconas,1603473198071,3,123899,116586,371699,4.666666666666667,0,14,14,1,1049,SUCCESS,371699,SswZqPFcRQqDYxZWHV0JCg,
RSA-O,1603982435224,3,123920,108337,371762,7.666666666666667,0,23,23,2,1050,SUCCESS,371762,K8fWYn7pQiChaeHsM05UBA,
Know-Your-Car,1602027097729,3,124080,120380,372242,17.666666666666668,0,53,53,2,1051,SUCCESS,372242,Kq4tJjY1RKqb6ab1m1L-Yw,
Group8-,1602048340255,3,124111,120349,372333,7.666666666666667,0,23,23,1,1052,SUCCESS,372333,oJHY8EAgSWiYTOHzuAA9EA,
wayne,1601516836037,3,124117,108618,372353,16.0,0,48,48,2,1053,SUCCESS,372353,F4vf5IXsRcm4jmoUskQ-UA,
TheStigasaurus,1604039076984,3,124623,102054,373870,7.0,0,21,21,2,1054,SUCCESS,373870,qSUEn7eyRnqf6kRLA9unBQ,
Sonicracer,1601624530903,3,124965,102603,374895,5.666666666666667,0,17,17,3,1055,SUCCESS,374895,S16WZE-fRuuMjKxVBZ5xSw,
jampong,1603449371536,3,124997,113941,374993,4.333333333333333,0,11,13,2,1056,SUCCESS,374993,QOtH52u-QwifbkVMUst1vg,
ValarMorghulis,1603547566697,3,125238,117936,375716,2.0,0,6,6,2,1057,SUCCESS,375716,DuacIcyYRbKRWBaINzI53w,
Ckystal-DBSHK,1604138448240,3,125371,124195,376115,5.0,0,15,15,1,1058,SUCCESS,376115,39bf955162ef41f696235w,
mmajithia,1602241861171,3,125456,118535,376370,6.333333333333333,0,19,19,1,1059,SUCCESS,376370,zD0fSDx6QDexH3nNt_hCxA,
group46-sup,1603303231578,3,125568,113424,376705,6.0,0,18,18,9,1060,SUCCESS,376705,YNc5dVGOTNG4qMTVIFQgkQ,
PuttPuttRunsInThe90s,1602718026140,3,125577,107608,376731,18.666666666666668,0,56,56,8,1061,SUCCESS,376731,j1xQ2IOfTc-XevN5jKdZvA,
parm,1604082625312,3,125947,119067,377842,9.0,0,27,27,1,1062,SUCCESS,377842,1K-ebOjSTyq80Lc8Ssc9sQ,
Group126,1602162740869,3,126025,121130,378077,12.0,0,36,36,5,1063,SUCCESS,378077,4cgNk-juR7KL7oiGoHitfA,
YesOK,1602283530948,3,126122,119252,378367,15.333333333333334,0,46,46,61,1064,SUCCESS,378367,nc0aiE83Rqeo6Z2pIPrhSQ,
Josephnba1992,1604157719748,3,126136,120633,378409,3.3333333333333335,0,10,10,14,1065,SUCCESS,378409,sVoXSNJgQvqymkAs19l_Vw,
H4,1603788624564,3,126389,116700,379168,18.666666666666668,0,56,56,10,1066,SUCCESS,379168,8tZKmGlwQj-XK7UJl1DQQA,
superover,1603290236179,3,126414,109934,379242,6.0,0,18,18,2,1067,SUCCESS,379242,aUEeuJcATb2vIlEJB62BBA,
PangZ,1603915559405,3,126527,121312,379581,15.0,0,45,45,1,1068,SUCCESS,379581,0F3tw4fMS7q5LxHgs564vg,
JaimeAndreSalas,1602721161944,3,126537,124856,379612,4.666666666666667,0,14,14,1,1069,SUCCESS,379612,nmp8V1UqTWqAEV3c9aQCYA,
Astro-Ravi,1601540191946,3,126944,114964,380833,9.333333333333334,0,28,28,3,1070,SUCCESS,380833,Le-F_mgASxSJJdAjfwwqDw,
speed-racer-DG,1602724043904,3,126993,122246,380980,7.0,0,21,21,1,1071,SUCCESS,380980,h1eY1110RxChRmMargmSSA,
MG,1601521645117,3,127059,113966,381179,2.0,0,6,6,1,1072,SUCCESS,381179,8aRW8HbcT66A_g2yhx4dtA,
DhirajAMishra,1603787829120,3,127227,115662,381681,6.666666666666667,0,20,20,1,1073,SUCCESS,381681,uMB1kbSqQc-QsO6fHOSZ2A,
Group-85,1603109851367,3,127249,120527,381749,9.333333333333334,0,28,28,6,1074,SUCCESS,381749,iyRgvdlHTWqTJwXN3Q9uaA,
Neves,1602603695468,3,127260,120394,381782,4.666666666666667,0,14,14,2,1075,SUCCESS,381782,tKrcXuzCTs2qrnPeDVB7IA,
Blitz7,1603641989567,3,127305,119681,381916,5.333333333333333,0,16,16,1,1076,SUCCESS,381916,Vb4QhOzESHyzzbK2NV4dhg,
1337racer,1602538801647,3,127326,123042,381978,8.0,0,24,24,1,1077,SUCCESS,381978,iST4h8W3QA2lE8H3GFYLYw,
cars3,1604048980849,3,127331,118730,381995,4.666666666666667,0,14,14,2,1078,SUCCESS,381995,8wVGHI5pTASg4YJEnOn5JQ,
ATR,1603062211324,3,127399,120525,382197,16.333333333333332,0,49,49,1,1079,SUCCESS,382197,w_9UJJG3T9Cmq4C2L9YIeA,
AmardTestRace,1603399884347,3,127634,114660,382904,17.333333333333332,0,52,52,3,1080,SUCCESS,382904,zhSUejjSSZmatZkaabDxcg,Moody's Racers
RedSnowFox,1601929435618,3,127663,124607,382990,8.333333333333334,0,25,25,1,1081,SUCCESS,382990,x-iLetzRQsiduf6LHpdncw,
ThisIsTestOnly,1601547574721,3,127680,114211,383040,17.333333333333332,0,52,52,4,1082,SUCCESS,383040,2iRJQ5YORC20C8_xtXgH3w,
dheeraj-khati,1603196356650,3,127817,113571,383453,9.666666666666666,0,29,29,2,1083,SUCCESS,383453,AzGsRgKVRvyqeq0hhZYfWQ,
DukeBlue89,1602713299266,3,127844,123859,383534,4.666666666666667,0,14,14,2,1084,SUCCESS,383534,wYV63zkySAaflab9Z6piLA,
1Group13,1602070959816,3,127889,122938,383667,3.6666666666666665,0,11,11,3,1085,SUCCESS,383667,JafvHawgSqC2AmIfO8Vjyw,
ppillai-007,1603904695873,3,127990,118862,383970,11.333333333333334,0,34,34,1,1086,SUCCESS,383970,fb9HpIgCRBK-FD7GrRpI7g,
SuDarsh,1603860147421,3,128187,112848,384562,7.666666666666667,0,23,23,3,1087,SUCCESS,384562,5-Tm5pMPRHGnadtAErM49A,
dreamteam,1602158017869,3,128285,111579,384856,6.666666666666667,0,20,20,1,1088,SUCCESS,384856,FppGnqTDR_uBCh5P97_oYg,
Group149,1601970050606,3,128612,113478,385836,17.666666666666668,0,53,53,4,1089,SUCCESS,385836,0ru-uKQtT-ykoyApbkwDEg,
tanyash,1603365030509,3,128745,122323,386237,4.0,0,12,12,1,1090,SUCCESS,386237,mulHNGraRUqJAFTlEszLng,
hiro-race-001,1603430858934,3,128789,124016,386369,6.666666666666667,0,20,20,1,1091,SUCCESS,386369,7_OSWzlxRiWfjoo7yliVoA,
jknight,1603993572832,3,128925,118829,386776,8.666666666666666,0,26,26,1,1092,SUCCESS,386776,mm2Nasu6Qka8OxRmLBgPjg,
NavoditAkshayDeepak-Airtel,1604044808741,3,129002,112471,387007,7.333333333333333,0,22,22,3,1093,SUCCESS,387007,_aa_jBjgTE-zfcbkLOr3VA,
MyBMW,1603191686195,3,129013,121651,387041,8.333333333333334,0,25,25,1,1094,SUCCESS,387041,OuvJDbeVQfiulpbbjMKpAA,
MayankS2020,1603351795771,3,129031,114683,387093,5.666666666666667,0,17,17,3,1095,SUCCESS,387093,StJcRP2sQcKRjrzH-KoROA,
sid2,1601630158937,3,129171,121343,387513,5.0,0,15,15,1,1096,SUCCESS,387513,49c2b3763b8b4dcf95d65w,DeepRacer-Cloud
jking,1602743202296,3,129207,127299,387622,4.333333333333333,0,13,13,1,1097,SUCCESS,387622,73qY5FtNSD6fwSHGW1LEdg,
SwastiJain,1603326304933,3,129260,120770,387781,17.333333333333332,0,52,52,4,1098,SUCCESS,387781,eRSw3o4WS4OVkAkrH79TYA,
georgecharles,1603258612457,3,129379,112982,388137,3.6666666666666665,0,11,11,1,1099,SUCCESS,388137,sHrhRlw6Rbqj4kkiygsmoA,
nareshnayyar-honeywell,1603132125423,3,129554,114757,388662,3.3333333333333335,0,10,10,1,1100,SUCCESS,388662,47NEh-ezSAa1HT0KKjyvvg,
AjranLerRacing1,1603878352362,3,129593,109323,388779,16.666666666666668,0,50,50,1,1101,SUCCESS,388779,57xgWRMIQqCznfxDpqMDaA,
4h-stars-ironman,1603788289279,3,130110,119720,390332,7.0,0,21,21,5,1102,SUCCESS,390332,XyuMGEBkRdOIoV2d47sSkg,
Foxtyne,1603754679515,3,130154,123414,390462,17.333333333333332,0,52,52,2,1103,SUCCESS,390462,T_YquDvaTXy29DNtipMFIg,
Group12LastMile,1603298600546,3,130217,118014,390653,12.0,0,36,36,2,1104,SUCCESS,390653,7epuWbmURiuKBAU_Zv0TiA,
aexposito86,1604003958240,3,130226,122267,390679,13.333333333333334,0,40,40,1,1105,SUCCESS,390679,fJ-XZi11QNq-htTh3m8okw,
KappyG,1601724748575,3,130289,124401,390867,8.0,0,24,24,2,1106,SUCCESS,390867,wgjhE9q7QcG0APnm_z5c3Q,
race-condition-1,1603181070448,3,130412,126716,391238,0.6666666666666666,0,2,2,5,1107,SUCCESS,391238,0N8bu1p4QHuSAE6jXXXb_w,
JPMC-DFW-DeepRacer1,1603714318340,3,130595,114457,391787,19.0,0,57,57,2,1108,SUCCESS,391787,7470C6uKS4yC-Q7TV4qjGg,
KiranBandla-HON,1602513931788,3,130610,125894,391830,18.666666666666668,0,56,56,3,1109,SUCCESS,391830,OMXX5OPYRV6B7gvxuLhzZw,
michaelponti1,1603137740804,3,130684,114450,392054,3.0,0,9,9,1,1110,SUCCESS,392054,Fwl5XC4CTPWSWM9mi8HnmQ,
